,Uncet
29/07/1980,2.639187965
30/07/1980,2.636549775
31/07/1980,2.641210717
01/08/1980,2.647409567
04/08/1980,2.650560571
05/08/1980,2.651707134
06/08/1980,2.652171257
07/08/1980,2.651767812
08/08/1980,2.655161828
11/08/1980,2.657055733
12/08/1980,2.661933601
13/08/1980,2.666560833
14/08/1980,2.670871422
15/08/1980,2.67337061
18/08/1980,2.679181134
19/08/1980,2.684436167
20/08/1980,2.68858041
21/08/1980,2.692188931
22/08/1980,2.697136532
25/08/1980,2.698274177
26/08/1980,2.704920519
27/08/1980,2.70856875
28/08/1980,2.714784936
29/08/1980,2.719569901
02/09/1980,2.725993492
03/09/1980,2.73023303
04/09/1980,2.734951058
05/09/1980,2.739706757
08/09/1980,2.740027304
09/09/1980,2.739813139
10/09/1980,2.742693941
11/09/1980,2.746056551
12/09/1980,2.752208797
15/09/1980,2.759755142
16/09/1980,2.766483464
17/09/1980,2.77112278
18/09/1980,2.773800221
19/09/1980,2.781536582
22/09/1980,2.784230388
23/09/1980,2.790258311
24/09/1980,2.798947016
25/09/1980,2.809904588
26/09/1980,2.818032056
29/09/1980,2.824850557
30/09/1980,2.830873508
01/10/1980,2.832493899
02/10/1980,2.845365784
03/10/1980,2.857264153
06/10/1980,2.864451833
07/10/1980,2.872357336
08/10/1980,2.878760235
09/10/1980,2.885577156
10/10/1980,2.891687554
13/10/1980,2.894897162
14/10/1980,2.902094268
15/10/1980,2.904329135
16/10/1980,2.913483467
17/10/1980,2.918164235
20/10/1980,2.920966011
21/10/1980,2.926763056
22/10/1980,2.936004762
23/10/1980,2.943075929
24/10/1980,2.942949528
27/10/1980,2.945533893
28/10/1980,2.950112574
29/10/1980,2.955702045
30/10/1980,2.9568617
31/10/1980,2.959277522
03/11/1980,2.963225932
05/11/1980,2.968575431
06/11/1980,2.974995209
07/11/1980,2.976705801
10/11/1980,2.978606186
11/11/1980,2.98046469
12/11/1980,2.982943723
13/11/1980,2.987479962
14/11/1980,2.989901588
17/11/1980,2.991781303
18/11/1980,2.994113125
19/11/1980,2.998431091
20/11/1980,3.002159237
21/11/1980,3.002815667
24/11/1980,3.001846847
25/11/1980,3.003160783
26/11/1980,3.001591189
28/11/1980,3.00394795
01/12/1980,3.007459167
02/12/1980,3.009361973
03/12/1980,3.009881612
04/12/1980,3.010040686
05/12/1980,3.007206155
08/12/1980,3.011927939
09/12/1980,3.014030635
10/12/1980,3.013881096
11/12/1980,3.010661305
12/12/1980,3.002831621
15/12/1980,3.000385137
16/12/1980,2.997666996
17/12/1980,2.98746085
18/12/1980,2.978141331
19/12/1980,2.978221576
22/12/1980,2.982695849
23/12/1980,2.983001114
24/12/1980,2.983485802
26/12/1980,2.985683704
29/12/1980,2.980653484
30/12/1980,2.97873203
31/12/1980,2.972192688
02/01/1981,2.96623887
05/01/1981,2.958345437
06/01/1981,2.948379659
07/01/1981,2.946391475
08/01/1981,2.94279936
09/01/1981,2.936639316
12/01/1981,2.93673078
13/01/1981,2.933556134
14/01/1981,2.927135582
15/01/1981,2.916180442
16/01/1981,2.915272519
19/01/1981,2.910070404
20/01/1981,2.906099316
21/01/1981,2.902528685
22/01/1981,2.896213663
23/01/1981,2.891798513
26/01/1981,2.884967927
27/01/1981,2.87695163
28/01/1981,2.869116085
29/01/1981,2.861008941
30/01/1981,2.85181959
02/02/1981,2.843929764
03/02/1981,2.840037574
04/02/1981,2.836655645
05/02/1981,2.831353036
06/02/1981,2.823545037
09/02/1981,2.822478757
10/02/1981,2.823908653
11/02/1981,2.824415665
12/02/1981,2.820804025
13/02/1981,2.822069411
17/02/1981,2.819869191
18/02/1981,2.813792483
19/02/1981,2.81359121
20/02/1981,2.811533764
23/02/1981,2.808285216
24/02/1981,2.802648348
25/02/1981,2.804449205
26/02/1981,2.801745205
27/02/1981,2.802934599
02/03/1981,2.796955204
03/03/1981,2.79510158
04/03/1981,2.791524581
05/03/1981,2.786935558
06/03/1981,2.780530477
09/03/1981,2.780759551
10/03/1981,2.776144027
11/03/1981,2.772022675
12/03/1981,2.766993934
13/03/1981,2.764070902
16/03/1981,2.760591985
17/03/1981,2.754779952
18/03/1981,2.750822544
19/03/1981,2.746718746
20/03/1981,2.747885164
23/03/1981,2.747171016
24/03/1981,2.745626521
25/03/1981,2.742019357
26/03/1981,2.746172629
27/03/1981,2.748245282
30/03/1981,2.749263627
31/03/1981,2.746993749
01/04/1981,2.747524373
02/04/1981,2.74229647
03/04/1981,2.741071917
06/04/1981,2.736955268
07/04/1981,2.729991576
08/04/1981,2.722718486
09/04/1981,2.715303701
10/04/1981,2.712359816
13/04/1981,2.712536027
14/04/1981,2.710843297
15/04/1981,2.711317856
16/04/1981,2.707545423
20/04/1981,2.703306294
21/04/1981,2.703381884
22/04/1981,2.703117091
23/04/1981,2.707421579
24/04/1981,2.704976929
27/04/1981,2.703257532
28/04/1981,2.703292887
29/04/1981,2.704158098
30/04/1981,2.700777734
01/05/1981,2.701768057
04/05/1981,2.702515267
05/05/1981,2.698801796
06/05/1981,2.697415117
07/05/1981,2.695989747
08/05/1981,2.690436696
11/05/1981,2.683701839
12/05/1981,2.682793948
13/05/1981,2.685126731
14/05/1981,2.683477329
15/05/1981,2.684136362
18/05/1981,2.683481909
19/05/1981,2.684422686
20/05/1981,2.681574293
21/05/1981,2.680799991
22/05/1981,2.676029333
26/05/1981,2.672577939
27/05/1981,2.671056775
28/05/1981,2.6656248
29/05/1981,2.664338354
01/06/1981,2.662255165
02/06/1981,2.660010579
03/06/1981,2.656723027
04/06/1981,2.656096028
05/06/1981,2.655956229
08/06/1981,2.654442533
09/06/1981,2.649651399
10/06/1981,2.645773034
11/06/1981,2.638842202
12/06/1981,2.632772161
15/06/1981,2.625719579
16/06/1981,2.625656915
17/06/1981,2.625393334
18/06/1981,2.631172758
19/06/1981,2.632821406
22/06/1981,2.632872997
23/06/1981,2.633751635
24/06/1981,2.63260808
25/06/1981,2.628151383
26/06/1981,2.62910188
29/06/1981,2.627414643
30/06/1981,2.621321338
01/07/1981,2.618396517
02/07/1981,2.615649565
06/07/1981,2.615367792
07/07/1981,2.614206091
08/07/1981,2.610486412
09/07/1981,2.606240485
10/07/1981,2.605439203
13/07/1981,2.603988915
14/07/1981,2.603163112
15/07/1981,2.602690177
16/07/1981,2.600850918
17/07/1981,2.596868282
20/07/1981,2.595544537
21/07/1981,2.591083495
22/07/1981,2.591133376
23/07/1981,2.593515973
24/07/1981,2.595029846
27/07/1981,2.591956268
28/07/1981,2.592075017
29/07/1981,2.591532089
30/07/1981,2.590633157
31/07/1981,2.588169039
03/08/1981,2.585872141
04/08/1981,2.587183629
05/08/1981,2.58967607
06/08/1981,2.595139419
07/08/1981,2.598415556
10/08/1981,2.602823416
11/08/1981,2.604002009
12/08/1981,2.606379431
13/08/1981,2.612833152
14/08/1981,2.616850441
17/08/1981,2.616534721
18/08/1981,2.618351277
19/08/1981,2.617747313
20/08/1981,2.619905938
21/08/1981,2.622814827
24/08/1981,2.624315598
25/08/1981,2.629279463
26/08/1981,2.63615336
27/08/1981,2.638586922
28/08/1981,2.642479366
31/08/1981,2.648952958
01/09/1981,2.650064194
02/09/1981,2.651631209
03/09/1981,2.6518638
04/09/1981,2.649692535
08/09/1981,2.65097582
09/09/1981,2.654428599
10/09/1981,2.65233001
11/09/1981,2.657608321
14/09/1981,2.662496393
15/09/1981,2.665100063
16/09/1981,2.666826009
17/09/1981,2.664506161
18/09/1981,2.664611391
21/09/1981,2.665861179
22/09/1981,2.665720918
23/09/1981,2.66522396
24/09/1981,2.669634918
25/09/1981,2.666273526
28/09/1981,2.663248389
29/09/1981,2.666458626
30/09/1981,2.669285408
01/10/1981,2.669332969
02/10/1981,2.668578086
05/10/1981,2.666031256
06/10/1981,2.6676149
07/10/1981,2.667140641
08/10/1981,2.66552561
09/10/1981,2.660805072
12/10/1981,2.661336946
13/10/1981,2.653911034
14/10/1981,2.651776672
15/10/1981,2.646403656
16/10/1981,2.644531819
19/10/1981,2.643042506
20/10/1981,2.638495005
21/10/1981,2.633554801
22/10/1981,2.629033104
23/10/1981,2.624876216
26/10/1981,2.615972534
27/10/1981,2.607909117
28/10/1981,2.59939856
29/10/1981,2.590623216
30/10/1981,2.580853648
02/11/1981,2.572139607
03/11/1981,2.570129943
04/11/1981,2.566040943
05/11/1981,2.562326145
06/11/1981,2.56337818
09/11/1981,2.56010312
10/11/1981,2.557614469
11/11/1981,2.553315009
12/11/1981,2.550172991
13/11/1981,2.545527685
16/11/1981,2.540674033
17/11/1981,2.533501121
18/11/1981,2.525610595
19/11/1981,2.522801063
20/11/1981,2.517442164
23/11/1981,2.511754951
24/11/1981,2.510362883
25/11/1981,2.505164277
27/11/1981,2.499042489
30/11/1981,2.49293092
01/12/1981,2.487284652
02/12/1981,2.482774908
03/12/1981,2.483311061
04/12/1981,2.479783935
07/12/1981,2.477224917
08/12/1981,2.474495587
09/12/1981,2.475669773
10/12/1981,2.472261484
11/12/1981,2.469201203
14/12/1981,2.467196885
15/12/1981,2.466653487
16/12/1981,2.461632846
17/12/1981,2.458584878
18/12/1981,2.455837757
21/12/1981,2.455575603
22/12/1981,2.453333192
23/12/1981,2.45231027
24/12/1981,2.449367644
28/12/1981,2.447081528
29/12/1981,2.445638064
30/12/1981,2.441326141
31/12/1981,2.436073011
04/01/1982,2.434740394
05/01/1982,2.432965104
06/01/1982,2.431971514
07/01/1982,2.431426232
08/01/1982,2.429854206
11/01/1982,2.429779295
12/01/1982,2.430852582
13/01/1982,2.429448001
14/01/1982,2.429212494
15/01/1982,2.429100866
18/01/1982,2.427129634
19/01/1982,2.429940383
20/01/1982,2.433399182
21/01/1982,2.434642079
22/01/1982,2.436032795
25/01/1982,2.434851873
26/01/1982,2.436297229
27/01/1982,2.441535991
28/01/1982,2.439564723
29/01/1982,2.440293768
01/02/1982,2.441467255
02/02/1982,2.443411849
03/02/1982,2.447433965
04/02/1982,2.451466223
05/02/1982,2.452892499
08/02/1982,2.452001192
09/02/1982,2.453562046
10/02/1982,2.456349606
11/02/1982,2.457564543
12/02/1982,2.457710436
16/02/1982,2.462568447
17/02/1982,2.462150144
18/02/1982,2.458665204
19/02/1982,2.454454616
22/02/1982,2.452640922
23/02/1982,2.452054719
24/02/1982,2.452074808
25/02/1982,2.453700688
26/02/1982,2.45082085
01/03/1982,2.449346521
02/03/1982,2.448491774
03/03/1982,2.44566134
04/03/1982,2.44308589
05/03/1982,2.441715479
08/03/1982,2.440863705
09/03/1982,2.441417597
10/03/1982,2.440077774
11/03/1982,2.443251168
12/03/1982,2.443997141
15/03/1982,2.441260133
16/03/1982,2.442007953
17/03/1982,2.445332449
18/03/1982,2.444987161
19/03/1982,2.442339884
22/03/1982,2.442646984
23/03/1982,2.443144336
24/03/1982,2.442531048
25/03/1982,2.440631844
26/03/1982,2.438833136
29/03/1982,2.438613737
30/03/1982,2.437077565
31/03/1982,2.435956138
01/04/1982,2.430677536
02/04/1982,2.429048447
05/04/1982,2.425027267
06/04/1982,2.417789466
07/04/1982,2.415444203
08/04/1982,2.411354262
12/04/1982,2.406191343
13/04/1982,2.403304803
14/04/1982,2.397687925
15/04/1982,2.391894657
16/04/1982,2.389500598
19/04/1982,2.390013481
20/04/1982,2.388799428
21/04/1982,2.387545554
22/04/1982,2.384478368
23/04/1982,2.38452493
26/04/1982,2.385131664
27/04/1982,2.384186635
28/04/1982,2.388079577
29/04/1982,2.388387285
30/04/1982,2.391958734
03/05/1982,2.390329496
04/05/1982,2.389449457
05/05/1982,2.389521902
06/05/1982,2.392364111
07/05/1982,2.388689036
10/05/1982,2.391369189
11/05/1982,2.393202683
12/05/1982,2.399108439
13/05/1982,2.402277192
14/05/1982,2.40665669
17/05/1982,2.410215252
18/05/1982,2.414384336
19/05/1982,2.414790356
20/05/1982,2.417455197
21/05/1982,2.417898263
24/05/1982,2.418277164
25/05/1982,2.422009142
26/05/1982,2.420794036
27/05/1982,2.419829153
28/05/1982,2.424291364
01/06/1982,2.427885132
02/06/1982,2.433868508
03/06/1982,2.438319524
04/06/1982,2.447101851
07/06/1982,2.454229439
08/06/1982,2.462464748
09/06/1982,2.466076926
10/06/1982,2.467654265
11/06/1982,2.473760945
14/06/1982,2.479761268
15/06/1982,2.488785252
16/06/1982,2.489209099
17/06/1982,2.497511442
18/06/1982,2.502332844
21/06/1982,2.507339943
22/06/1982,2.512641232
23/06/1982,2.516312001
24/06/1982,2.523889578
25/06/1982,2.531344206
28/06/1982,2.539321001
29/06/1982,2.54761683
30/06/1982,2.556922164
01/07/1982,2.567885655
02/07/1982,2.577719138
06/07/1982,2.585298829
07/07/1982,2.592110052
08/07/1982,2.598584467
09/07/1982,2.606842368
12/07/1982,2.612810056
13/07/1982,2.624227064
14/07/1982,2.629177948
15/07/1982,2.642467636
16/07/1982,2.652217008
19/07/1982,2.660983809
20/07/1982,2.669975616
21/07/1982,2.680189191
22/07/1982,2.692229578
23/07/1982,2.702263083
26/07/1982,2.7128086
27/07/1982,2.719808144
28/07/1982,2.725335405
29/07/1982,2.731332785
30/07/1982,2.740857562
02/08/1982,2.748227809
03/08/1982,2.755386423
04/08/1982,2.765278693
05/08/1982,2.772290164
06/08/1982,2.773934497
09/08/1982,2.782801323
10/08/1982,2.792216853
11/08/1982,2.799012293
12/08/1982,2.804648092
13/08/1982,2.806867868
16/08/1982,2.808484634
17/08/1982,2.811522861
18/08/1982,2.820756571
19/08/1982,2.830092852
20/08/1982,2.836447695
23/08/1982,2.840764946
24/08/1982,2.849470972
25/08/1982,2.855682182
26/08/1982,2.863754677
27/08/1982,2.875828074
30/08/1982,2.883786291
31/08/1982,2.89110825
01/09/1982,2.896949905
02/09/1982,2.904053793
03/09/1982,2.914739073
07/09/1982,2.925419746
08/09/1982,2.931801028
09/09/1982,2.940792433
10/09/1982,2.948279044
13/09/1982,2.953927681
14/09/1982,2.956482559
15/09/1982,2.962602879
16/09/1982,2.969576422
17/09/1982,2.974053048
20/09/1982,2.975146871
21/09/1982,2.976551083
22/09/1982,2.978678362
23/09/1982,2.98129998
24/09/1982,2.985481689
27/09/1982,2.988186655
28/09/1982,2.988040674
29/09/1982,2.990579469
30/09/1982,2.990001142
01/10/1982,2.99369451
04/10/1982,2.996352214
05/10/1982,2.999692706
06/10/1982,3.001072563
07/10/1982,2.999751454
08/10/1982,3.002387028
11/10/1982,3.003338857
12/10/1982,3.004330875
13/10/1982,3.005663955
14/10/1982,3.008622132
15/10/1982,3.010228384
18/10/1982,3.010223275
19/10/1982,3.017260186
20/10/1982,3.023185977
21/10/1982,3.027181195
22/10/1982,3.030414159
25/10/1982,3.027804279
26/10/1982,3.028950281
27/10/1982,3.031760552
28/10/1982,3.032929277
29/10/1982,3.035342154
01/11/1982,3.037911942
02/11/1982,3.041406811
03/11/1982,3.041749023
04/11/1982,3.050744016
05/11/1982,3.055868525
08/11/1982,3.062730866
09/11/1982,3.060048639
10/11/1982,3.058791327
11/11/1982,3.060144661
12/11/1982,3.058575427
15/11/1982,3.056318081
16/11/1982,3.058846274
17/11/1982,3.065093527
18/11/1982,3.067698366
19/11/1982,3.072355203
22/11/1982,3.074075767
23/11/1982,3.077175979
24/11/1982,3.077351687
26/11/1982,3.077256546
29/11/1982,3.073241837
30/11/1982,3.073770848
01/12/1982,3.07364268
02/12/1982,3.074332556
03/12/1982,3.07846185
06/12/1982,3.071267658
07/12/1982,3.070511635
08/12/1982,3.071513235
09/12/1982,3.074287712
10/12/1982,3.077640723
13/12/1982,3.074391937
14/12/1982,3.075952818
15/12/1982,3.077221652
16/12/1982,3.074188644
17/12/1982,3.075277426
20/12/1982,3.072048219
21/12/1982,3.073859167
22/12/1982,3.071137473
23/12/1982,3.071579862
27/12/1982,3.067191144
28/12/1982,3.063942217
29/12/1982,3.063355948
30/12/1982,3.058320689
31/12/1982,3.053192621
03/01/1983,3.045834926
04/01/1983,3.038230906
05/01/1983,3.03456345
06/01/1983,3.03420348
07/01/1983,3.037592551
10/01/1983,3.041587786
11/01/1983,3.044760948
12/01/1983,3.045982561
13/01/1983,3.042605683
14/01/1983,3.038995861
17/01/1983,3.034410837
18/01/1983,3.028909108
19/01/1983,3.018949144
20/01/1983,3.00773513
21/01/1983,3.000959309
24/01/1983,2.993697231
25/01/1983,2.989723533
26/01/1983,2.99113329
27/01/1983,2.98680712
28/01/1983,2.985278114
31/01/1983,2.981019178
01/02/1983,2.975045918
02/02/1983,2.972068615
03/02/1983,2.966181135
04/02/1983,2.957221279
07/02/1983,2.953300887
08/02/1983,2.947293737
09/02/1983,2.939812551
10/02/1983,2.932352254
11/02/1983,2.922687082
14/02/1983,2.914659916
15/02/1983,2.901080325
16/02/1983,2.893516501
17/02/1983,2.883601631
18/02/1983,2.874018651
22/02/1983,2.866561974
23/02/1983,2.857471134
24/02/1983,2.848661435
25/02/1983,2.843660556
28/02/1983,2.834012619
01/03/1983,2.828365029
02/03/1983,2.820761455
03/03/1983,2.816397864
04/03/1983,2.809768724
07/03/1983,2.806240535
08/03/1983,2.799160285
09/03/1983,2.791862696
10/03/1983,2.790570019
11/03/1983,2.786135558
14/03/1983,2.782009912
15/03/1983,2.778953269
16/03/1983,2.770376351
17/03/1983,2.766222815
18/03/1983,2.766007395
21/03/1983,2.764232305
22/03/1983,2.757697697
23/03/1983,2.753040175
24/03/1983,2.751091974
25/03/1983,2.745407605
28/03/1983,2.742688502
29/03/1983,2.735188853
30/03/1983,2.724955595
31/03/1983,2.718167805
04/04/1983,2.712450688
05/04/1983,2.710859079
06/04/1983,2.705015717
07/04/1983,2.701367828
08/04/1983,2.690757013
11/04/1983,2.682454852
12/04/1983,2.675709318
13/04/1983,2.672750801
14/04/1983,2.665510734
15/04/1983,2.660449202
18/04/1983,2.653181751
19/04/1983,2.642886897
20/04/1983,2.637992154
21/04/1983,2.62617023
22/04/1983,2.616385286
25/04/1983,2.60933901
26/04/1983,2.599998324
27/04/1983,2.595944661
28/04/1983,2.594272441
29/04/1983,2.59253659
02/05/1983,2.589226987
03/05/1983,2.590001074
04/05/1983,2.586553405
05/05/1983,2.583945996
06/05/1983,2.577823917
09/05/1983,2.574680348
10/05/1983,2.570921854
11/05/1983,2.570217798
12/05/1983,2.567861974
13/05/1983,2.562689361
16/05/1983,2.560145976
17/05/1983,2.556267579
18/05/1983,2.555209261
19/05/1983,2.557231827
20/05/1983,2.558096136
23/05/1983,2.554759378
24/05/1983,2.551408981
25/05/1983,2.550725831
26/05/1983,2.546207981
27/05/1983,2.54333436
31/05/1983,2.539329487
01/06/1983,2.536178376
02/06/1983,2.532965355
03/06/1983,2.531389622
06/06/1983,2.526355544
07/06/1983,2.522386837
08/06/1983,2.518577198
09/06/1983,2.514301058
10/06/1983,2.508244247
13/06/1983,2.506735168
14/06/1983,2.505265992
15/06/1983,2.499854236
16/06/1983,2.495541463
17/06/1983,2.49063292
20/06/1983,2.491906998
21/06/1983,2.490640877
22/06/1983,2.490960411
23/06/1983,2.488994563
24/06/1983,2.489678995
27/06/1983,2.489079909
28/06/1983,2.486323573
29/06/1983,2.486378359
30/06/1983,2.485333961
01/07/1983,2.484255766
05/07/1983,2.480118504
06/07/1983,2.478102368
07/07/1983,2.47422211
08/07/1983,2.474998301
11/07/1983,2.471478553
12/07/1983,2.472694452
13/07/1983,2.474816434
14/07/1983,2.471187902
15/07/1983,2.472584146
18/07/1983,2.471031767
19/07/1983,2.466557806
20/07/1983,2.458839915
21/07/1983,2.455507922
22/07/1983,2.4515488
25/07/1983,2.445355779
26/07/1983,2.442119946
27/07/1983,2.438184876
28/07/1983,2.430351013
29/07/1983,2.425931078
01/08/1983,2.424116637
02/08/1983,2.424612745
03/08/1983,2.425045015
04/08/1983,2.425294715
05/08/1983,2.423610802
08/08/1983,2.418669358
09/08/1983,2.417809754
10/08/1983,2.418952495
11/08/1983,2.418436301
12/08/1983,2.415743671
15/08/1983,2.411800691
16/08/1983,2.408746635
17/08/1983,2.407485041
18/08/1983,2.402426488
19/08/1983,2.398928373
22/08/1983,2.395893883
23/08/1983,2.392428464
24/08/1983,2.391992927
25/08/1983,2.38557407
26/08/1983,2.381248081
29/08/1983,2.380480878
30/08/1983,2.379508804
31/08/1983,2.375723322
01/09/1983,2.374945351
02/09/1983,2.373624617
06/09/1983,2.369101821
07/09/1983,2.366296283
08/09/1983,2.361492524
09/09/1983,2.356073774
12/09/1983,2.354179316
13/09/1983,2.351345098
14/09/1983,2.349157997
15/09/1983,2.344998262
16/09/1983,2.340154706
19/09/1983,2.336173945
20/09/1983,2.335403736
21/09/1983,2.333346857
22/09/1983,2.330187233
23/09/1983,2.326105974
26/09/1983,2.322255443
27/09/1983,2.317513822
28/09/1983,2.314793635
29/09/1983,2.309385648
30/09/1983,2.306021064
03/10/1983,2.299780654
04/10/1983,2.295877833
05/10/1983,2.288488751
06/10/1983,2.283200677
07/10/1983,2.277233491
10/10/1983,2.273040805
11/10/1983,2.271877926
12/10/1983,2.271783164
13/10/1983,2.272617975
14/10/1983,2.272269376
17/10/1983,2.268502256
18/10/1983,2.263727282
19/10/1983,2.263662995
20/10/1983,2.262795293
21/10/1983,2.25971852
24/10/1983,2.256650722
25/10/1983,2.25261598
26/10/1983,2.25023619
27/10/1983,2.247162341
28/10/1983,2.24817694
31/10/1983,2.244863686
01/11/1983,2.24448313
02/11/1983,2.242506649
03/11/1983,2.244085805
04/11/1983,2.245512448
07/11/1983,2.240672874
08/11/1983,2.23835658
09/11/1983,2.236345207
10/11/1983,2.237340951
11/11/1983,2.235687033
14/11/1983,2.234487572
15/11/1983,2.228935007
16/11/1983,2.225751636
17/11/1983,2.224757671
18/11/1983,2.220386049
21/11/1983,2.217127245
22/11/1983,2.212606979
23/11/1983,2.21190936
25/11/1983,2.211657545
28/11/1983,2.214295995
29/11/1983,2.214438059
30/11/1983,2.2134429
01/12/1983,2.212784704
02/12/1983,2.213108214
05/12/1983,2.216151401
06/12/1983,2.215711354
07/12/1983,2.219548837
08/12/1983,2.220700866
09/12/1983,2.221376505
12/12/1983,2.222507773
13/12/1983,2.227635797
14/12/1983,2.228300098
15/12/1983,2.228687694
16/12/1983,2.229167009
19/12/1983,2.231193657
20/12/1983,2.23394544
21/12/1983,2.236608906
22/12/1983,2.241452761
23/12/1983,2.245232206
27/12/1983,2.246437682
28/12/1983,2.24700155
29/12/1983,2.246627086
30/12/1983,2.246185702
03/01/1984,2.247629255
04/01/1984,2.25155435
05/01/1984,2.255907193
06/01/1984,2.259130985
09/01/1984,2.262184347
10/01/1984,2.270122088
11/01/1984,2.27413141
12/01/1984,2.277501292
13/01/1984,2.280652402
16/01/1984,2.281925529
17/01/1984,2.287219137
18/01/1984,2.289825981
19/01/1984,2.292874037
20/01/1984,2.297724016
23/01/1984,2.298654791
24/01/1984,2.300475649
25/01/1984,2.302614104
26/01/1984,2.307162439
27/01/1984,2.308247891
30/01/1984,2.311000813
31/01/1984,2.307880011
01/02/1984,2.305754788
02/02/1984,2.304444815
